time,open,high,low,close,tick_volume,spread,real_volume
2024-09-26 16:00:00+00:00,68.126,68.134,67.101,67.176,14318,17,0
2024-09-26 20:00:00+00:00,67.182,67.384,67.129,67.167,991,17,0
2024-09-27 00:00:00+00:00,67.166,67.372,66.875,67.326,6188,17,0
2024-09-27 04:00:00+00:00,67.329,67.795,67.193,67.699,8716,17,0
2024-09-27 08:00:00+00:00,67.695,67.929,67.341,67.613,12205,17,0
2024-09-27 12:00:00+00:00,67.62,68.235,66.932,67.904,20218,17,0
2024-09-27 16:00:00+00:00,67.899,68.411,67.356,68.347,13433,17,0
2024-09-27 20:00:00+00:00,68.343,68.419,68.283,68.408,662,17,0
2024-09-29 20:00:00+00:00,67.992,68.128,67.667,68.073,1378,17,0
2024-09-30 00:00:00+00:00,68.079,68.774,67.888,68.241,10619,17,0
2024-09-30 04:00:00+00:00,68.24,69.114,68.196,68.381,10359,17,0
2024-09-30 08:00:00+00:00,68.385,68.699,67.388,67.743,14195,17,0
2024-09-30 12:00:00+00:00,67.747,68.943,67.53,68.772,24399,17,0
2024-09-30 16:00:00+00:00,68.783,68.821,67.838,68.065,13533,17,0
2024-09-30 20:00:00+00:00,68.06,68.203,68.013,68.127,958,17,0
2024-10-01 00:00:00+00:00,68.128,68.233,67.974,68.155,2754,17,0
2024-10-01 04:00:00+00:00,68.154,68.159,67.167,67.196,6374,17,0
2024-10-01 08:00:00+00:00,67.188,67.79,66.167,67.426,17395,17,0
2024-10-01 12:00:00+00:00,67.414,71.105,66.861,70.592,39162,17,0
2024-10-01 16:00:00+00:00,70.597,71.662,69.509,70.136,25469,17,0
2024-10-01 20:00:00+00:00,70.143,70.791,70.139,70.546,2484,17,0
2024-10-02 00:00:00+00:00,70.55,70.857,70.327,70.637,5192,17,0
2024-10-02 04:00:00+00:00,70.639,71.586,70.595,71.277,9942,17,0
2024-10-02 08:00:00+00:00,71.294,72.202,70.985,71.679,14396,17,0
2024-10-02 12:00:00+00:00,71.674,72.141,69.717,69.726,24215,17,0
2024-10-02 16:00:00+00:00,69.721,70.759,69.647,70.718,13270,17,0
2024-10-02 20:00:00+00:00,70.711,70.781,70.493,70.574,1182,17,0
2024-10-03 00:00:00+00:00,70.57,70.809,70.426,70.761,3889,17,0
2024-10-03 04:00:00+00:00,70.766,71.092,70.508,70.641,6014,17,0
2024-10-03 08:00:00+00:00,70.642,71.582,70.276,71.097,17943,17,0
2024-10-03 12:00:00+00:00,71.093,73.62,71.013,72.805,28196,17,0
2024-10-03 16:00:00+00:00,72.801,73.755,72.664,73.566,16150,17,0
2024-10-03 20:00:00+00:00,73.569,73.648,73.271,73.528,1639,17,0
2024-10-04 00:00:00+00:00,73.525,73.611,73.253,73.306,5366,17,0
2024-10-04 04:00:00+00:00,73.308,74.135,73.145,73.928,7354,17,0
2024-10-04 08:00:00+00:00,73.933,74.706,73.82,74.487,14306,17,0
2024-10-04 12:00:00+00:00,74.491,74.491,73.433,74.443,25151,17,0
2024-10-04 16:00:00+00:00,74.453,75.12,73.705,74.079,14277,17,0
2024-10-04 20:00:00+00:00,74.084,74.447,74.029,74.295,653,17,0
2024-10-06 20:00:00+00:00,73.419,73.673,73.222,73.493,1539,26,0
2024-10-07 00:00:00+00:00,73.487,73.806,73.33,73.711,5191,17,0
2024-10-07 04:00:00+00:00,73.712,74.853,73.629,74.608,6605,17,0
2024-10-07 08:00:00+00:00,74.62,75.949,74.62,75.379,14788,17,0
2024-10-07 12:00:00+00:00,75.379,76.668,74.562,76.668,21862,17,0
2024-10-07 16:00:00+00:00,76.662,76.935,76.144,76.839,11792,17,0
