time,open,high,low,close,tick_volume
2024-08-07 23:30:00,2382.92,2383.43,2381.72,2383.06,1701
2024-08-08 01:00:00,2381.01,2383.44,2380.95,2383.01,1786
2024-08-08 01:30:00,2383.01,2384.27,2382.78,2383.6,1530
2024-08-08 02:00:00,2383.61,2385.42,2382.69,2384.85,1530
2024-08-08 02:30:00,2384.88,2385.79,2384.03,2384.77,3948
2024-08-08 03:00:00,2384.75,2386.97,2383.17,2386.5,4237
2024-08-08 03:30:00,2386.49,2388.72,2384.59,2385.47,4314
2024-08-08 04:00:00,2385.47,2391.28,2385.46,2388.01,7075
2024-08-08 04:30:00,2388.01,2389.18,2384.94,2386.76,6463
2024-08-08 05:00:00,2386.75,2389.47,2386.18,2388.33,5068
2024-08-08 05:30:00,2388.28,2390.73,2387.42,2390.35,4521
2024-08-08 06:00:00,2390.35,2390.75,2388.69,2389.6,4152
2024-08-08 06:30:00,2389.61,2394.63,2388.58,2394.25,3607
2024-08-08 07:00:00,2394.24,2396.04,2392.92,2393.54,4032
2024-08-08 07:30:00,2393.55,2396.31,2392.6,2394.25,4021
2024-08-08 08:00:00,2394.28,2395.14,2392.73,2394.84,4032
2024-08-08 08:30:00,2394.86,2395.39,2392.34,2395.2,5709
2024-08-08 09:00:00,2395.2,2400.62,2392.56,2398.92,6311
2024-08-08 09:30:00,2398.87,2400.56,2396.48,2397.75,5741
2024-08-08 10:00:00,2397.7,2400.2,2395.23,2395.8,4605
2024-08-08 10:30:00,2395.79,2398.05,2394.67,2396.71,4498
2024-08-08 11:00:00,2396.69,2398.04,2394.12,2394.54,3684
2024-08-08 11:30:00,2394.54,2394.96,2392.78,2394.48,3501
2024-08-08 12:00:00,2394.47,2398.8,2394.44,2395.92,3740
2024-08-08 12:30:00,2395.93,2396.16,2393.73,2396.13,3739
2024-08-08 13:00:00,2396.12,2399.7,2396.12,2399.7,3515
2024-08-08 13:30:00,2399.72,2406.33,2398.66,2405.23,4226
2024-08-08 14:00:00,2405.22,2412.58,2404.88,2410.61,5684
2024-08-08 14:30:00,2410.62,2413.53,2406.26,2412.19,5217
2024-08-08 15:00:00,2412.2,2415.38,2409.97,2413.24,5577
2024-08-08 15:30:00,2413.33,2413.33,2406.99,2407.97,8711
2024-08-08 16:00:00,2407.98,2411.43,2402.24,2409.81,7630
2024-08-08 16:30:00,2409.82,2415.38,2407.67,2414.0,8728
2024-08-08 17:00:00,2414.0,2424.0,2409.14,2423.69,8746
2024-08-08 17:30:00,2423.7,2424.23,2412.11,2413.63,7471
2024-08-08 18:00:00,2413.64,2416.6,2411.89,2415.03,5942
2024-08-08 18:30:00,2415.03,2420.23,2414.04,2418.55,4970
2024-08-08 19:00:00,2418.54,2423.7,2418.53,2423.04,4907
2024-08-08 19:30:00,2423.05,2423.15,2416.56,2418.0,4770
2024-08-08 20:00:00,2418.0,2424.11,2415.71,2423.5,5856
2024-08-08 20:30:00,2423.52,2424.78,2420.95,2423.41,4442
2024-08-08 21:00:00,2423.42,2426.2,2422.24,2425.3,3707
2024-08-08 21:30:00,2425.28,2425.82,2423.1,2423.87,3021
2024-08-08 22:00:00,2423.88,2424.71,2422.09,2424.46,2952
2024-08-08 22:30:00,2424.45,2424.52,2421.51,2423.49,3299
2024-08-08 23:00:00,2423.5,2426.24,2422.92,2425.76,1800
2024-08-08 23:30:00,2425.76,2427.53,2424.51,2427.18,1259
2024-08-09 01:00:00,2427.07,2428.02,2424.48,2425.67,2110
2024-08-09 01:30:00,2425.68,2426.03,2424.74,2425.72,878
2024-08-09 02:00:00,2425.72,2426.35,2423.0,2423.31,1609
2024-08-09 02:30:00,2423.33,2425.2,2422.73,2424.53,1433
2024-08-09 03:00:00,2424.53,2425.28,2423.07,2423.68,2806
2024-08-09 03:30:00,2423.68,2424.9,2422.49,2423.87,3423
2024-08-09 04:00:00,2423.87,2424.81,2419.98,2423.86,5630
2024-08-09 04:30:00,2423.85,2427.4,2423.35,2427.13,5467
2024-08-09 05:00:00,2427.13,2428.83,2424.17,2425.2,4171
2024-08-09 05:30:00,2425.22,2425.95,2422.27,2422.41,3663
2024-08-09 06:00:00,2422.39,2423.26,2420.39,2421.86,3915
2024-08-09 06:30:00,2421.85,2422.08,2419.27,2420.95,2541
2024-08-09 07:00:00,2420.9,2421.84,2420.11,2421.54,2251
2024-08-09 07:30:00,2421.53,2424.36,2421.36,2423.78,3106
2024-08-09 08:00:00,2423.77,2423.85,2421.53,2422.55,3406
2024-08-09 08:30:00,2422.57,2422.57,2417.04,2417.09,4937
2024-08-09 09:00:00,2417.09,2419.9,2416.78,2418.15,4305
2024-08-09 09:30:00,2418.16,2421.67,2417.44,2420.67,4528
2024-08-09 10:00:00,2420.63,2424.85,2420.23,2424.39,4286
2024-08-09 10:30:00,2424.4,2426.92,2422.94,2423.05,3734
2024-08-09 11:00:00,2423.14,2426.64,2422.36,2423.42,4189
2024-08-09 11:30:00,2423.41,2425.0,2422.11,2424.42,3184
2024-08-09 12:00:00,2424.39,2425.45,2422.82,2423.7,3146
2024-08-09 12:30:00,2423.72,2425.25,2422.63,2423.47,3121
2024-08-09 13:00:00,2423.46,2425.09,2422.92,2424.88,2535
2024-08-09 13:30:00,2424.87,2431.3,2424.85,2430.37,3823
2024-08-09 14:00:00,2430.38,2432.49,2428.77,2429.07,3805
2024-08-09 14:30:00,2429.08,2429.24,2425.06,2426.61,4171
2024-08-09 15:00:00,2426.61,2428.28,2423.7,2426.84,5306
2024-08-09 15:30:00,2426.84,2429.79,2425.55,2429.56,4915
2024-08-09 16:00:00,2429.56,2431.9,2427.79,2431.82,5659
2024-08-09 16:30:00,2431.92,2433.03,2420.96,2426.58,8648
2024-08-09 17:00:00,2426.58,2433.03,2425.32,2431.98,7790
2024-08-09 17:30:00,2431.98,2435.83,2425.41,2428.6,8005
2024-08-09 18:00:00,2428.59,2430.27,2426.47,2429.34,6033
2024-08-09 18:30:00,2429.33,2432.51,2427.93,2431.34,4966
2024-08-09 19:00:00,2431.35,2433.18,2427.46,2430.43,4135
2024-08-09 19:30:00,2430.36,2434.6,2429.99,2434.38,3526
2024-08-09 20:00:00,2434.38,2436.93,2433.04,2433.58,4428
2024-08-09 20:30:00,2433.53,2434.46,2430.37,2430.49,3453
2024-08-09 21:00:00,2430.53,2430.79,2427.15,2427.98,3372
2024-08-09 21:30:00,2427.97,2429.87,2427.51,2429.75,2292
2024-08-09 22:00:00,2429.76,2429.97,2427.3,2428.28,2373
2024-08-09 22:30:00,2428.29,2429.24,2427.34,2428.97,2608
2024-08-09 23:00:00,2428.98,2430.75,2428.98,2429.25,1555
2024-08-09 23:30:00,2429.26,2431.26,2429.16,2431.07,835
2024-08-12 01:00:00,2429.26,2433.35,2427.01,2432.56,2355
2024-08-12 01:30:00,2432.56,2432.56,2429.43,2430.37,1185
2024-08-12 02:00:00,2430.37,2430.51,2427.48,2427.48,1236
2024-08-12 02:30:00,2427.41,2429.47,2427.24,2427.82,1506
2024-08-12 03:00:00,2427.85,2428.83,2426.88,2426.91,1642
2024-08-12 03:30:00,2426.93,2428.99,2426.71,2428.38,1656
2024-08-12 04:00:00,2428.39,2430.19,2427.47,2429.24,3911
2024-08-12 04:30:00,2429.25,2429.87,2424.55,2425.95,3819
2024-08-12 05:00:00,2425.95,2427.09,2423.75,2426.73,2882
2024-08-12 05:30:00,2426.73,2427.38,2424.68,2426.13,3014
2024-08-12 06:00:00,2426.09,2428.0,2425.64,2427.25,2341
2024-08-12 06:30:00,2427.25,2429.28,2426.21,2428.49,2173
2024-08-12 07:00:00,2428.5,2430.74,2428.17,2430.19,1182
2024-08-12 07:30:00,2430.16,2433.41,2430.09,2433.28,1569
2024-08-12 08:00:00,2433.26,2434.44,2432.09,2433.2,2331
2024-08-12 08:30:00,2433.21,2435.0,2429.01,2434.56,4025
2024-08-12 09:00:00,2434.56,2435.87,2433.68,2434.15,3870
2024-08-12 09:30:00,2434.14,2437.13,2434.14,2436.73,4102
2024-08-12 10:00:00,2436.73,2439.14,2435.43,2438.67,3380
2024-08-12 10:30:00,2438.67,2442.75,2437.54,2441.55,3401
2024-08-12 11:00:00,2441.56,2442.31,2440.12,2440.77,3374
2024-08-12 11:30:00,2440.79,2443.72,2439.56,2441.86,3826
2024-08-12 12:00:00,2441.87,2444.97,2440.49,2442.03,3565
2024-08-12 12:30:00,2442.03,2443.25,2441.34,2442.57,2895
2024-08-12 13:00:00,2442.57,2443.21,2441.37,2442.5,2336
2024-08-12 13:30:00,2442.5,2444.61,2441.9,2443.72,2608
2024-08-12 14:00:00,2443.72,2444.11,2440.9,2441.85,3288
2024-08-12 14:30:00,2441.88,2441.97,2439.57,2441.48,3244
2024-08-12 15:00:00,2441.48,2444.54,2441.32,2443.92,3574
2024-08-12 15:30:00,2443.91,2445.31,2443.13,2444.33,4253
2024-08-12 16:00:00,2444.35,2446.46,2442.02,2445.94,5438
2024-08-12 16:30:00,2445.95,2457.41,2445.68,2454.16,8149
2024-08-12 17:00:00,2454.14,2454.57,2444.44,2448.5,7650
2024-08-12 17:30:00,2448.53,2455.41,2447.84,2453.28,6316
2024-08-12 18:00:00,2453.28,2460.48,2452.84,2457.12,6734
2024-08-12 18:30:00,2457.04,2460.3,2454.51,2459.68,5438
2024-08-12 19:00:00,2459.68,2466.01,2458.88,2463.54,5185
2024-08-12 19:30:00,2463.56,2464.85,2461.42,2463.03,3799
2024-08-12 20:00:00,2463.03,2465.01,2461.66,2464.19,3939
2024-08-12 20:30:00,2464.18,2468.46,2463.97,2467.02,3573
2024-08-12 21:00:00,2467.06,2470.25,2466.37,2469.47,3593
2024-08-12 21:30:00,2469.4,2470.89,2468.67,2470.18,2821
2024-08-12 22:00:00,2470.16,2471.22,2469.66,2469.96,2376
2024-08-12 22:30:00,2469.93,2472.01,2469.92,2470.36,2572
2024-08-12 23:00:00,2470.37,2472.12,2470.31,2471.79,1466
2024-08-12 23:30:00,2471.73,2473.16,2470.96,2472.03,972
2024-08-13 01:00:00,2471.08,2473.25,2469.99,2472.33,1234
2024-08-13 01:30:00,2472.33,2474.0,2472.33,2473.62,1074
2024-08-13 02:00:00,2473.62,2474.96,2472.65,2474.01,1362
2024-08-13 02:30:00,2474.02,2475.89,2473.76,2475.48,1640
2024-08-13 03:00:00,2475.49,2476.82,2474.03,2474.16,3005
2024-08-13 03:30:00,2474.15,2474.33,2468.37,2472.05,3781
2024-08-13 04:00:00,2472.06,2473.54,2460.7,2464.15,7525
2024-08-13 04:30:00,2464.15,2467.25,2462.55,2466.31,5559
2024-08-13 05:00:00,2466.22,2467.59,2464.23,2466.35,3742
2024-08-13 05:30:00,2466.35,2466.61,2461.38,2461.38,3707
2024-08-13 06:00:00,2461.4,2463.64,2461.28,2462.59,4297
2024-08-13 06:30:00,2462.58,2464.53,2462.07,2463.38,2707
2024-08-13 07:00:00,2463.39,2464.95,2462.4,2462.67,2258
2024-08-13 07:30:00,2462.77,2463.95,2460.14,2461.92,2881
2024-08-13 08:00:00,2461.9,2462.29,2458.4,2460.01,3060
2024-08-13 08:30:00,2459.99,2464.28,2458.54,2462.66,4822
2024-08-13 09:00:00,2462.66,2463.34,2461.05,2462.5,4387
2024-08-13 09:30:00,2462.44,2464.53,2461.55,2463.22,3871
2024-08-13 10:00:00,2463.17,2465.59,2460.75,2464.6,3866
2024-08-13 10:30:00,2464.62,2466.05,2463.18,2464.14,3188
2024-08-13 11:00:00,2464.14,2464.24,2460.34,2462.18,3224
2024-08-13 11:30:00,2462.24,2462.66,2458.83,2460.52,3190
2024-08-13 12:00:00,2460.49,2461.15,2458.85,2460.15,2800
2024-08-13 12:30:00,2460.15,2461.97,2459.51,2460.53,2353
2024-08-13 13:00:00,2460.54,2463.35,2460.15,2461.61,3046
2024-08-13 13:30:00,2461.61,2462.73,2459.31,2462.07,2892
2024-08-13 14:00:00,2462.07,2466.31,2461.39,2464.41,3521
2024-08-13 14:30:00,2464.32,2466.53,2463.38,2465.66,3051
2024-08-13 15:00:00,2465.66,2467.42,2464.25,2464.46,4091
2024-08-13 15:30:00,2464.46,2472.42,2464.46,2467.57,7379
2024-08-13 16:00:00,2467.58,2471.41,2458.86,2467.23,7453
2024-08-13 16:30:00,2467.23,2475.61,2466.79,2472.79,7624
2024-08-13 17:00:00,2472.77,2473.18,2466.92,2468.07,7155
2024-08-13 17:30:00,2468.08,2471.48,2464.03,2471.28,5923
2024-08-13 18:00:00,2471.44,2472.94,2467.88,2467.9,5053
2024-08-13 18:30:00,2467.92,2470.77,2465.84,2468.51,4062
2024-08-13 19:00:00,2468.52,2470.96,2466.22,2466.64,3635
2024-08-13 19:30:00,2466.78,2469.76,2466.45,2469.39,3488
2024-08-13 20:00:00,2469.39,2470.19,2466.25,2467.83,3217
2024-08-13 20:30:00,2467.84,2467.93,2465.83,2467.56,2885
2024-08-13 21:00:00,2467.58,2468.81,2466.59,2467.75,2821
2024-08-13 21:30:00,2467.76,2467.8,2466.24,2467.71,2235
2024-08-13 22:00:00,2467.68,2468.73,2465.3,2465.65,2149
2024-08-13 22:30:00,2465.59,2467.39,2462.15,2466.91,2840
2024-08-13 23:00:00,2466.9,2467.65,2466.11,2466.37,1818
2024-08-13 23:30:00,2466.33,2467.72,2464.58,2464.98,1032
2024-08-14 01:00:00,2465.65,2467.09,2463.77,2464.41,1052
2024-08-14 01:30:00,2464.41,2466.07,2464.39,2465.39,640
2024-08-14 02:00:00,2465.39,2465.39,2464.3,2464.42,778
2024-08-14 02:30:00,2464.44,2464.66,2462.87,2464.05,1630
2024-08-14 03:00:00,2464.07,2466.47,2463.91,2466.1,2564
2024-08-14 03:30:00,2466.1,2467.27,2465.27,2465.61,1971
2024-08-14 04:00:00,2465.59,2472.46,2465.17,2470.94,5719
2024-08-14 04:30:00,2471.0,2472.08,2464.5,2465.43,5502
2024-08-14 05:00:00,2465.44,2465.62,2460.32,2460.45,5065
2024-08-14 05:30:00,2460.44,2462.49,2455.29,2459.84,6139
2024-08-14 06:00:00,2459.83,2461.51,2458.71,2459.8,4127
2024-08-14 06:30:00,2459.77,2461.27,2458.7,2460.78,3222
2024-08-14 07:00:00,2460.75,2462.78,2460.36,2461.22,2617
2024-08-14 07:30:00,2461.22,2461.96,2459.97,2461.79,2063
2024-08-14 08:00:00,2461.78,2462.19,2460.87,2461.23,1645
2024-08-14 08:30:00,2461.21,2462.47,2459.16,2461.93,4278
2024-08-14 09:00:00,2461.93,2466.25,2460.27,2466.13,5232
2024-08-14 09:30:00,2466.18,2467.64,2464.93,2467.32,4458
2024-08-14 10:00:00,2467.32,2470.1,2466.26,2468.94,3897
2024-08-14 10:30:00,2468.94,2471.82,2468.79,2470.81,3757
2024-08-14 11:00:00,2470.82,2472.31,2468.65,2470.23,3913
2024-08-14 11:30:00,2470.21,2478.58,2470.2,2474.32,4614
2024-08-14 12:00:00,2474.3,2475.3,2472.17,2472.17,3607
2024-08-14 12:30:00,2472.13,2474.45,2471.03,2472.84,3134
2024-08-14 13:00:00,2472.86,2474.34,2470.4,2472.54,3212
2024-08-14 13:30:00,2472.6,2476.05,2471.77,2474.89,3103
2024-08-14 14:00:00,2474.89,2474.93,2471.64,2473.48,3035
2024-08-14 14:30:00,2473.5,2475.14,2473.1,2474.61,3223
2024-08-14 15:00:00,2474.66,2475.03,2470.9,2472.02,4610
2024-08-14 15:30:00,2472.08,2479.7,2462.38,2468.69,9127
2024-08-14 16:00:00,2468.69,2469.47,2449.46,2450.78,8409
2024-08-14 16:30:00,2450.79,2460.93,2449.37,2457.4,8644
2024-08-14 17:00:00,2457.36,2458.21,2451.75,2456.69,7956
2024-08-14 17:30:00,2456.75,2457.14,2446.84,2450.13,8185
2024-08-14 18:00:00,2450.13,2452.07,2448.48,2449.49,6669
2024-08-14 18:30:00,2449.49,2449.73,2441.96,2443.95,6566
2024-08-14 19:00:00,2443.97,2445.4,2438.94,2440.95,5308
2024-08-14 19:30:00,2440.96,2444.91,2437.98,2444.09,5010
2024-08-14 20:00:00,2444.1,2445.03,2440.23,2441.54,4403
2024-08-14 20:30:00,2441.42,2442.93,2440.41,2441.42,3309
2024-08-14 21:00:00,2441.43,2443.9,2440.51,2443.78,3668
2024-08-14 21:30:00,2443.77,2447.93,2443.71,2447.63,3662
2024-08-14 22:00:00,2447.64,2448.29,2444.3,2444.73,2935
2024-08-14 22:30:00,2444.74,2447.28,2444.58,2447.04,2433
2024-08-14 23:00:00,2447.06,2448.21,2446.42,2447.81,1466
2024-08-14 23:30:00,2447.8,2448.27,2446.99,2447.92,1017
2024-08-15 01:00:00,2447.5,2448.62,2446.57,2446.79,720
2024-08-15 01:30:00,2446.79,2448.4,2446.51,2447.84,764
2024-08-15 02:00:00,2447.84,2448.03,2447.1,2447.74,995
2024-08-15 02:30:00,2447.74,2449.4,2447.61,2449.35,1674
2024-08-15 03:00:00,2449.36,2450.47,2448.43,2450.02,2517
2024-08-15 03:30:00,2449.96,2454.15,2449.77,2450.06,2600
2024-08-15 04:00:00,2450.04,2453.43,2449.15,2449.82,5696
2024-08-15 04:30:00,2449.84,2452.09,2448.08,2450.59,5186
2024-08-15 05:00:00,2450.6,2452.43,2449.73,2451.11,3946
2024-08-15 05:30:00,2451.09,2452.46,2450.52,2451.37,4506
2024-08-15 06:00:00,2451.37,2453.34,2451.22,2451.92,3303
2024-08-15 06:30:00,2451.92,2454.23,2451.73,2453.54,1763
2024-08-15 07:00:00,2453.54,2455.36,2453.54,2454.08,1814
2024-08-15 07:30:00,2454.08,2454.69,2452.74,2453.3,2263
2024-08-15 08:00:00,2453.29,2453.73,2451.95,2452.28,2621
2024-08-15 08:30:00,2452.42,2454.96,2450.26,2453.77,4454
2024-08-15 09:00:00,2453.77,2458.67,2452.66,2457.35,4950
2024-08-15 09:30:00,2457.37,2457.68,2453.58,2455.92,4275
2024-08-15 10:00:00,2455.92,2456.48,2454.31,2455.93,3246
2024-08-15 10:30:00,2455.93,2456.54,2454.58,2455.73,3062
2024-08-15 11:00:00,2455.69,2456.05,2453.49,2454.62,3510
2024-08-15 11:30:00,2454.58,2457.13,2454.46,2455.41,3092
2024-08-15 12:00:00,2455.41,2457.03,2455.26,2456.18,2326
2024-08-15 12:30:00,2456.18,2457.14,2455.52,2456.7,1989
2024-08-15 13:00:00,2456.69,2460.19,2456.67,2459.5,3049
2024-08-15 13:30:00,2459.49,2459.49,2457.4,2458.08,2139
2024-08-15 14:00:00,2458.08,2460.43,2457.81,2459.89,3103
2024-08-15 14:30:00,2459.88,2464.06,2459.85,2463.4,3906
2024-08-15 15:00:00,2463.41,2469.95,2463.28,2466.77,5341
2024-08-15 15:30:00,2466.56,2466.62,2440.94,2440.94,9566
2024-08-15 16:00:00,2440.99,2451.15,2432.09,2450.93,9604
2024-08-15 16:30:00,2450.83,2451.36,2435.91,2444.36,9214
2024-08-15 17:00:00,2444.38,2453.39,2444.38,2452.22,8455
2024-08-15 17:30:00,2452.18,2458.46,2450.41,2452.17,7797
2024-08-15 18:00:00,2452.2,2458.3,2450.44,2456.29,6575
2024-08-15 18:30:00,2456.3,2459.39,2454.69,2458.32,5202
2024-08-15 19:00:00,2458.26,2459.8,2457.42,2458.31,4370
2024-08-15 19:30:00,2458.34,2458.52,2454.95,2455.6,3336
2024-08-15 20:00:00,2455.65,2456.33,2453.37,2454.73,3829
2024-08-15 20:30:00,2454.79,2455.52,2453.74,2455.35,3659
2024-08-15 21:00:00,2455.38,2457.27,2454.66,2457.08,3389
2024-08-15 21:30:00,2457.11,2458.22,2456.53,2458.17,2634
2024-08-15 22:00:00,2458.18,2461.52,2457.91,2460.27,2969
2024-08-15 22:30:00,2460.29,2460.44,2454.06,2455.49,4049
2024-08-15 23:00:00,2455.44,2456.67,2454.68,2455.8,1700
2024-08-15 23:30:00,2455.8,2457.33,2454.69,2456.24,1158
2024-08-16 01:00:00,2455.96,2456.26,2454.55,2454.98,632
2024-08-16 01:30:00,2454.98,2455.84,2454.51,2454.74,514
2024-08-16 02:00:00,2454.74,2456.21,2454.28,2456.06,1011
2024-08-16 02:30:00,2456.14,2458.13,2456.0,2457.22,1739
2024-08-16 03:00:00,2457.21,2458.87,2457.11,2458.67,1940
2024-08-16 03:30:00,2458.69,2459.64,2456.82,2458.24,2312
2024-08-16 04:00:00,2458.38,2459.98,2455.94,2458.02,4934
2024-08-16 04:30:00,2458.02,2459.42,2455.66,2457.23,4972
2024-08-16 05:00:00,2457.23,2457.68,2453.98,2454.82,3661
2024-08-16 05:30:00,2454.83,2456.38,2453.49,2454.86,4118
2024-08-16 06:00:00,2454.86,2455.5,2450.64,2451.53,4495
2024-08-16 06:30:00,2451.52,2453.52,2451.0,2452.36,2507
2024-08-16 07:00:00,2452.35,2453.23,2451.9,2452.67,1749
2024-08-16 07:30:00,2452.69,2453.57,2452.41,2452.63,1611
2024-08-16 08:00:00,2452.62,2454.38,2452.49,2453.57,2041
2024-08-16 08:30:00,2453.58,2456.21,2453.21,2455.64,4373
2024-08-16 09:00:00,2455.63,2457.63,2454.83,2457.08,4392
2024-08-16 09:30:00,2457.09,2457.71,2454.55,2454.88,4007
2024-08-16 10:00:00,2454.9,2455.17,2452.41,2452.43,3270
2024-08-16 10:30:00,2452.45,2464.37,2451.05,2461.86,4851
2024-08-16 11:00:00,2461.9,2463.12,2458.99,2462.17,3877
2024-08-16 11:30:00,2462.22,2463.94,2460.9,2462.24,2870
2024-08-16 12:00:00,2462.26,2464.27,2461.79,2462.09,2763
2024-08-16 12:30:00,2462.08,2463.68,2461.14,2463.24,2496
2024-08-16 13:00:00,2463.26,2468.07,2462.77,2466.06,3830
2024-08-16 13:30:00,2466.06,2467.85,2463.57,2464.51,3550
2024-08-16 14:00:00,2464.51,2471.08,2464.5,2468.34,4345
2024-08-16 14:30:00,2468.34,2472.23,2465.01,2472.06,3769
2024-08-16 15:00:00,2472.05,2474.55,2471.21,2473.8,4892
2024-08-16 15:30:00,2473.82,2492.27,2472.65,2491.54,7548
2024-08-16 16:00:00,2491.53,2492.44,2483.53,2487.85,8520
2024-08-16 16:30:00,2487.88,2499.94,2486.08,2494.13,8726
2024-08-16 17:00:00,2494.17,2494.94,2477.43,2481.51,8821
2024-08-16 17:30:00,2481.42,2488.71,2478.88,2487.11,7671
2024-08-16 18:00:00,2487.12,2490.59,2485.99,2487.2,5985
2024-08-16 18:30:00,2487.21,2492.17,2485.54,2491.65,4883
2024-08-16 19:00:00,2491.65,2496.33,2491.59,2495.14,5374
2024-08-16 19:30:00,2495.14,2497.72,2493.97,2495.78,4935
2024-08-16 20:00:00,2495.8,2499.55,2492.99,2499.26,4527
2024-08-16 20:30:00,2499.18,2499.97,2495.67,2499.62,3863
2024-08-16 21:00:00,2499.64,2500.35,2498.34,2499.16,3493
2024-08-16 21:30:00,2499.15,2505.48,2499.15,2503.2,4279
2024-08-16 22:00:00,2503.19,2506.19,2501.62,2505.22,3672
2024-08-16 22:30:00,2505.2,2508.86,2503.56,2507.99,3239
2024-08-16 23:00:00,2507.9,2509.61,2506.73,2507.18,2062
2024-08-16 23:30:00,2507.19,2508.79,2505.43,2507.46,1284
2024-08-19 01:00:00,2508.41,2510.06,2502.3,2504.21,2902
2024-08-19 01:30:00,2504.21,2505.68,2503.09,2504.76,1508
2024-08-19 02:00:00,2504.83,2505.25,2503.71,2503.73,1126
2024-08-19 02:30:00,2503.71,2506.7,2503.32,2506.34,1247
2024-08-19 03:00:00,2506.33,2506.64,2502.48,2502.48,3066
2024-08-19 03:30:00,2502.57,2503.25,2500.26,2501.92,3357
2024-08-19 04:00:00,2501.94,2505.94,2494.89,2498.06,7647
2024-08-19 04:30:00,2498.06,2501.82,2496.65,2498.09,6516
2024-08-19 05:00:00,2498.14,2499.99,2496.12,2498.76,3876
2024-08-19 05:30:00,2498.75,2503.85,2497.24,2503.4,5045
2024-08-19 06:00:00,2503.45,2505.71,2500.46,2501.74,5435
2024-08-19 06:30:00,2501.75,2504.25,2501.54,2503.19,2785
2024-08-19 07:00:00,2503.18,2504.54,2499.44,2500.06,2577
2024-08-19 07:30:00,2500.04,2503.06,2498.69,2500.54,3440
2024-08-19 08:00:00,2500.56,2501.46,2499.01,2500.89,2965
2024-08-19 08:30:00,2500.89,2502.28,2500.0,2500.99,5512
2024-08-19 09:00:00,2500.99,2504.59,2499.58,2504.21,5849
2024-08-19 09:30:00,2504.2,2505.11,2501.14,2502.0,5053
2024-08-19 10:00:00,2502.01,2504.73,2502.01,2503.67,4023
2024-08-19 10:30:00,2503.68,2503.86,2499.63,2502.95,4240
2024-08-19 11:00:00,2502.91,2506.67,2502.65,2505.95,4112
2024-08-19 11:30:00,2505.95,2507.09,2502.24,2503.05,3701
2024-08-19 12:00:00,2503.06,2503.88,2501.43,2502.12,3252
2024-08-19 12:30:00,2502.12,2502.43,2499.72,2499.82,2812
2024-08-19 13:00:00,2499.8,2499.98,2493.01,2495.65,4066
2024-08-19 13:30:00,2495.65,2495.67,2489.45,2489.69,3860
2024-08-19 14:00:00,2489.69,2492.11,2486.42,2488.23,4576
2024-08-19 14:30:00,2488.25,2495.1,2487.06,2494.38,4045
2024-08-19 15:00:00,2494.37,2495.37,2492.08,2492.36,4954
2024-08-19 15:30:00,2492.37,2493.27,2488.71,2491.05,5024
2024-08-19 16:00:00,2491.08,2492.24,2487.41,2489.94,6929
2024-08-19 16:30:00,2489.94,2495.74,2485.54,2494.69,7387
2024-08-19 17:00:00,2494.66,2499.53,2493.8,2499.06,7482
2024-08-19 17:30:00,2499.07,2504.71,2498.06,2501.13,7022
2024-08-19 18:00:00,2501.14,2505.83,2499.82,2504.35,6134
2024-08-19 18:30:00,2504.33,2504.44,2499.91,2503.88,4797
2024-08-19 19:00:00,2503.88,2505.76,2501.84,2503.55,4421
2024-08-19 19:30:00,2503.57,2507.37,2503.1,2505.59,3827
2024-08-19 20:00:00,2505.39,2505.73,2502.19,2502.58,3605
2024-08-19 20:30:00,2502.59,2504.0,2500.62,2503.04,3183
2024-08-19 21:00:00,2503.05,2504.33,2502.4,2503.06,2268
2024-08-19 21:30:00,2503.07,2504.76,2502.95,2504.16,2068
2024-08-19 22:00:00,2504.15,2505.14,2502.97,2504.6,2241
2024-08-19 22:30:00,2504.59,2505.71,2503.6,2505.4,1961
2024-08-19 23:00:00,2505.36,2505.56,2503.48,2504.09,1090
2024-08-19 23:30:00,2504.08,2504.48,2503.27,2504.23,575
2024-08-20 01:00:00,2503.42,2504.18,2502.04,2502.24,811
2024-08-20 01:30:00,2502.24,2504.5,2502.24,2504.22,714
2024-08-20 02:00:00,2504.21,2504.22,2502.38,2503.12,741
2024-08-20 02:30:00,2503.13,2503.76,2502.36,2503.54,1193
2024-08-20 03:00:00,2503.56,2504.72,2503.23,2504.14,2870
2024-08-20 03:30:00,2504.14,2506.73,2504.14,2504.85,2578
2024-08-20 04:00:00,2504.85,2508.1,2501.68,2504.54,5611
2024-08-20 04:30:00,2504.52,2505.33,2501.19,2501.86,5290
2024-08-20 05:00:00,2501.86,2502.36,2498.59,2500.5,3481
2024-08-20 05:30:00,2500.53,2501.7,2498.72,2499.53,4807
2024-08-20 06:00:00,2499.53,2501.34,2499.0,2501.14,3443
2024-08-20 06:30:00,2501.15,2502.24,2500.11,2501.65,2014
2024-08-20 07:00:00,2501.66,2502.3,2499.45,2499.81,1645
2024-08-20 07:30:00,2499.82,2502.69,2499.79,2500.73,2159
2024-08-20 08:00:00,2500.72,2503.58,2500.62,2502.34,2949
2024-08-20 08:30:00,2502.34,2503.04,2499.42,2499.43,3617
2024-08-20 09:00:00,2499.43,2504.97,2497.23,2504.97,4233
2024-08-20 09:30:00,2504.95,2505.63,2501.66,2502.39,5079
2024-08-20 10:00:00,2502.3,2506.79,2501.12,2505.49,3763
