time,open,high,low,close,tick_volume,spread,real_volume
2024-09-26 13:00:00+00:00,20312.88,20332.15,20309.52,20328.54,747,526,0
2024-09-26 13:15:00+00:00,20329.13,20329.16,20297.43,20299.38,901,527,0
2024-09-26 13:30:00+00:00,20298.24,20311.6,20215.38,20233.84,2414,525,0
2024-09-26 13:45:00+00:00,20232.33,20247.71,20202.94,20224.97,1931,529,0
2024-09-26 14:00:00+00:00,20225.49,20233.5,20179.51,20197.52,1834,530,0
2024-09-26 14:15:00+00:00,20197.6,20208.46,20136.05,20142.97,1624,511,0
2024-09-26 14:30:00+00:00,20144.2,20162.42,20105.12,20120.57,1745,519,0
2024-09-26 14:45:00+00:00,20121.69,20148.51,20003.44,20011.56,2434,528,0
2024-09-26 15:00:00+00:00,20012.04,20089.21,19985.73,20057.02,2043,519,0
2024-09-26 15:15:00+00:00,20057.0,20077.01,20021.11,20053.9,1647,523,0
2024-09-26 15:30:00+00:00,20052.91,20073.22,20024.59,20072.25,1432,523,0
2024-09-26 15:45:00+00:00,20071.32,20120.89,20064.68,20119.42,1269,514,0
2024-09-26 16:00:00+00:00,20118.77,20118.77,20058.45,20069.74,1374,519,0
2024-09-26 16:15:00+00:00,20070.99,20083.24,20040.18,20054.25,1316,525,0
2024-09-26 16:30:00+00:00,20054.48,20062.45,20026.4,20056.5,1211,522,0
2024-09-26 16:45:00+00:00,20057.0,20065.98,20039.54,20049.59,1042,518,0
2024-09-26 17:00:00+00:00,20048.65,20058.98,20032.18,20038.37,1160,517,0
2024-09-26 17:15:00+00:00,20038.34,20050.4,19987.11,20046.49,1431,519,0
2024-09-26 17:30:00+00:00,20047.38,20077.75,20045.08,20073.61,1099,516,0
2024-09-26 17:45:00+00:00,20074.55,20086.1,20067.65,20069.9,952,511,0
2024-09-26 18:00:00+00:00,20070.66,20117.56,20070.6,20117.34,972,508,0
2024-09-26 18:15:00+00:00,20118.56,20143.33,20113.82,20142.59,1036,512,0
2024-09-26 18:30:00+00:00,20141.42,20143.9,20115.1,20120.17,966,512,0
2024-09-26 18:45:00+00:00,20119.17,20146.54,20115.65,20135.72,969,513,0
2024-09-26 19:00:00+00:00,20134.95,20155.68,20118.16,20149.42,954,511,0
2024-09-26 19:15:00+00:00,20149.4,20158.72,20133.18,20142.39,960,509,0
2024-09-26 19:30:00+00:00,20142.9,20154.84,20134.63,20141.23,966,508,0
2024-09-26 19:45:00+00:00,20142.12,20150.9,20120.7,20136.2,1176,506,0
2024-09-26 20:00:00+00:00,20136.57,20156.87,20132.8,20144.28,725,521,0
2024-09-26 20:15:00+00:00,20144.42,20150.73,20138.43,20140.9,395,526,0
2024-09-26 20:30:00+00:00,20141.04,20148.97,20136.51,20138.67,314,521,0
2024-09-26 20:45:00+00:00,20138.51,20141.52,20134.27,20140.31,299,525,0
2024-09-26 22:00:00+00:00,20141.57,20168.88,20141.57,20167.24,443,529,0
2024-09-26 22:15:00+00:00,20167.27,20178.18,20165.5,20169.23,432,541,0
2024-09-26 22:30:00+00:00,20169.14,20169.58,20160.02,20166.01,362,536,0
2024-09-26 22:45:00+00:00,20166.38,20171.09,20159.02,20161.73,269,541,0
2024-09-26 23:00:00+00:00,20161.98,20162.93,20148.99,20160.54,333,542,0
2024-09-26 23:15:00+00:00,20160.28,20162.65,20147.9,20151.07,295,552,0
2024-09-26 23:30:00+00:00,20150.77,20152.31,20140.39,20146.37,315,543,0
2024-09-26 23:45:00+00:00,20146.49,20146.49,20127.3,20141.91,576,538,0
2024-09-27 00:00:00+00:00,20142.76,20142.76,20104.2,20123.25,769,530,0
2024-09-27 00:15:00+00:00,20123.46,20141.38,20123.21,20136.1,513,552,0
2024-09-27 00:30:00+00:00,20135.97,20138.85,20112.42,20129.34,566,553,0
2024-09-27 00:45:00+00:00,20130.43,20135.46,20124.78,20132.88,501,539,0
2024-09-27 01:00:00+00:00,20132.85,20138.46,20124.35,20131.32,515,542,0
2024-09-27 01:15:00+00:00,20131.11,20131.32,20120.02,20129.84,520,540,0
2024-09-27 01:30:00+00:00,20129.49,20133.01,20094.75,20094.75,652,533,0
2024-09-27 01:45:00+00:00,20093.76,20108.75,20093.76,20096.11,605,535,0
2024-09-27 02:00:00+00:00,20096.08,20100.14,20084.15,20096.31,614,531,0
2024-09-27 02:15:00+00:00,20096.36,20103.85,20082.28,20085.99,536,536,0
2024-09-27 02:30:00+00:00,20086.57,20094.52,20083.78,20087.76,465,538,0
2024-09-27 02:45:00+00:00,20087.32,20097.08,20087.32,20092.0,464,536,0
2024-09-27 03:00:00+00:00,20092.13,20095.78,20077.31,20079.33,501,531,0
2024-09-27 03:15:00+00:00,20079.32,20104.57,20079.02,20104.01,516,541,0
2024-09-27 03:30:00+00:00,20104.16,20113.64,20100.13,20109.12,486,535,0
2024-09-27 03:45:00+00:00,20109.06,20120.01,20104.28,20117.02,424,534,0
2024-09-27 04:00:00+00:00,20117.27,20131.03,20114.35,20125.19,450,536,0
2024-09-27 04:15:00+00:00,20125.35,20128.08,20118.27,20125.52,352,535,0
2024-09-27 04:30:00+00:00,20125.31,20138.02,20125.04,20137.83,380,535,0
2024-09-27 04:45:00+00:00,20137.59,20145.83,20131.79,20142.39,465,535,0
2024-09-27 05:00:00+00:00,20142.3,20154.47,20139.1,20142.9,649,534,0
2024-09-27 05:15:00+00:00,20142.38,20144.07,20108.21,20116.17,623,534,0
2024-09-27 05:30:00+00:00,20116.41,20117.63,20087.12,20095.53,764,557,0
2024-09-27 05:45:00+00:00,20095.66,20119.52,20090.65,20116.37,568,566,0
2024-09-27 06:00:00+00:00,20115.6,20129.33,20104.71,20107.83,593,565,0
2024-09-27 06:15:00+00:00,20108.13,20114.19,20057.08,20059.27,775,567,0
2024-09-27 06:30:00+00:00,20059.91,20067.38,20050.19,20063.78,626,574,0
2024-09-27 06:45:00+00:00,20064.85,20073.81,20051.96,20069.44,524,570,0
2024-09-27 07:00:00+00:00,20070.63,20104.19,20068.73,20089.68,823,546,0
2024-09-27 07:15:00+00:00,20089.7,20096.46,20067.7,20067.7,752,558,0
2024-09-27 07:30:00+00:00,20065.69,20079.26,20038.87,20048.64,1028,571,0
2024-09-27 07:45:00+00:00,20047.89,20055.05,20032.82,20045.05,801,564,0
2024-09-27 08:00:00+00:00,20043.8,20079.61,20042.74,20072.96,815,547,0
2024-09-27 08:15:00+00:00,20071.89,20105.78,20070.96,20104.26,687,542,0
2024-09-27 08:30:00+00:00,20104.08,20118.28,20080.88,20083.15,710,538,0
2024-09-27 08:45:00+00:00,20083.32,20092.13,20079.01,20089.6,643,540,0
2024-09-27 09:00:00+00:00,20089.34,20106.56,20084.55,20102.96,672,539,0
2024-09-27 09:15:00+00:00,20103.41,20120.3,20092.24,20093.38,701,535,0
2024-09-27 09:30:00+00:00,20093.37,20098.72,20077.57,20094.07,671,536,0
2024-09-27 09:45:00+00:00,20094.0,20110.27,20089.96,20103.01,623,539,0
2024-09-27 10:00:00+00:00,20102.83,20118.93,20096.61,20108.03,638,543,0
2024-09-27 10:15:00+00:00,20108.08,20111.02,20092.0,20094.47,562,543,0
2024-09-27 10:30:00+00:00,20094.47,20095.84,20078.65,20086.51,558,536,0
2024-09-27 10:45:00+00:00,20086.5,20097.5,20086.07,20089.27,539,540,0
2024-09-27 11:00:00+00:00,20089.35,20107.36,20089.35,20099.19,548,538,0
2024-09-27 11:15:00+00:00,20099.18,20115.18,20098.96,20110.84,543,542,0
2024-09-27 11:30:00+00:00,20111.03,20123.82,20111.03,20122.96,557,530,0
2024-09-27 11:45:00+00:00,20123.07,20142.86,20123.07,20141.97,613,532,0
2024-09-27 12:00:00+00:00,20142.11,20157.72,20137.4,20153.56,675,532,0
2024-09-27 12:15:00+00:00,20153.84,20162.14,20149.41,20157.25,619,527,0
2024-09-27 12:30:00+00:00,20157.14,20186.7,20148.92,20174.88,1156,539,0
2024-09-27 12:45:00+00:00,20175.49,20191.72,20153.75,20173.6,850,531,0
2024-09-27 13:00:00+00:00,20174.04,20188.55,20164.25,20182.43,769,533,0
2024-09-27 13:15:00+00:00,20181.66,20187.86,20166.09,20173.48,846,532,0
2024-09-27 13:30:00+00:00,20174.67,20179.34,20109.57,20122.48,2455,531,0
2024-09-27 13:45:00+00:00,20123.91,20159.3,20110.12,20124.91,1738,527,0
2024-09-27 14:00:00+00:00,20125.04,20173.06,20087.92,20124.12,2111,528,0
2024-09-27 14:15:00+00:00,20123.03,20136.58,20083.06,20111.36,1860,528,0
2024-09-27 14:30:00+00:00,20112.0,20129.44,20071.14,20111.66,1695,526,0
2024-09-27 14:45:00+00:00,20112.56,20129.83,20090.94,20105.65,1461,529,0
2024-09-27 15:00:00+00:00,20104.23,20109.26,20058.74,20072.54,1475,519,0
2024-09-27 15:15:00+00:00,20071.09,20076.07,20044.45,20067.65,1334,516,0
2024-09-27 15:30:00+00:00,20068.13,20083.67,20041.22,20077.9,1211,510,0
2024-09-27 15:45:00+00:00,20078.15,20080.25,20030.68,20033.4,1325,510,0
2024-09-27 16:00:00+00:00,20033.87,20054.59,20008.65,20015.95,1217,514,0
2024-09-27 16:15:00+00:00,20015.45,20058.34,20012.88,20050.72,1092,513,0
2024-09-27 16:30:00+00:00,20049.58,20066.86,20044.9,20053.44,1057,500,0
2024-09-27 16:45:00+00:00,20052.97,20063.94,20047.0,20058.97,958,508,0
2024-09-27 17:00:00+00:00,20059.42,20081.69,20044.76,20053.24,1072,504,0
2024-09-27 17:15:00+00:00,20052.27,20055.38,20029.43,20029.92,943,507,0
