time,open,high,low,close,tick_volume,spread,real_volume
2024-09-26 16:00:00+00:00,2671.39,2677.911,2662.946,2673.675,32724,159,0
2024-09-26 20:00:00+00:00,2673.715,2674.068,2670.805,2672.601,7415,159,0
2024-09-27 00:00:00+00:00,2672.61,2673.944,2666.19,2673.638,27914,159,0
2024-09-27 04:00:00+00:00,2673.65,2673.944,2660.89,2664.72,35749,159,0
2024-09-27 08:00:00+00:00,2664.685,2669.236,2658.284,2666.159,29630,159,0
2024-09-27 12:00:00+00:00,2666.125,2674.266,2644.705,2649.794,77208,159,0
2024-09-27 16:00:00+00:00,2649.751,2656.361,2642.994,2652.079,34878,159,0
2024-09-27 20:00:00+00:00,2652.036,2660.009,2651.126,2657.983,4330,159,0
2024-09-29 20:00:00+00:00,2661.714,2665.106,2659.762,2663.543,9865,159,0
2024-09-30 00:00:00+00:00,2663.58,2666.049,2647.264,2653.617,37957,159,0
2024-09-30 04:00:00+00:00,2653.573,2660.619,2650.63,2650.993,27619,159,0
2024-09-30 08:00:00+00:00,2650.935,2656.591,2634.41,2641.542,33557,159,0
2024-09-30 12:00:00+00:00,2641.523,2644.199,2628.693,2633.868,58128,159,0
2024-09-30 16:00:00+00:00,2633.874,2641.893,2624.679,2630.923,37964,159,0
2024-09-30 20:00:00+00:00,2630.963,2636.228,2630.747,2635.634,7951,159,0
2024-10-01 00:00:00+00:00,2635.659,2640.008,2633.911,2637.947,17683,159,0
2024-10-01 04:00:00+00:00,2637.955,2647.449,2637.399,2645.559,24290,159,0
2024-10-01 08:00:00+00:00,2645.593,2652.073,2642.418,2650.229,25558,159,0
2024-10-01 12:00:00+00:00,2650.274,2671.868,2647.946,2663.338,82108,159,0
2024-10-01 16:00:00+00:00,2663.303,2673.222,2657.515,2658.691,44844,159,0
2024-10-01 20:00:00+00:00,2658.73,2664.009,2657.812,2660.361,8049,160,0
2024-10-02 00:00:00+00:00,2660.39,2662.017,2655.101,2655.376,21198,159,0
2024-10-02 04:00:00+00:00,2655.351,2656.542,2644.495,2655.426,29698,159,0
2024-10-02 08:00:00+00:00,2655.482,2655.871,2647.941,2649.577,25856,159,0
2024-10-02 12:00:00+00:00,2649.619,2663.354,2641.038,2649.89,61776,159,0
2024-10-02 16:00:00+00:00,2649.918,2658.986,2647.096,2658.64,24068,159,0
2024-10-02 20:00:00+00:00,2658.622,2661.236,2658.263,2660.333,8377,159,0
2024-10-03 00:00:00+00:00,2660.299,2662.968,2653.273,2656.001,21806,159,0
2024-10-03 04:00:00+00:00,2655.966,2657.491,2643.491,2645.187,27259,159,0
2024-10-03 08:00:00+00:00,2645.215,2649.024,2640.975,2648.018,29226,159,0
2024-10-03 12:00:00+00:00,2647.984,2654.619,2637.964,2648.798,70658,159,0
2024-10-03 16:00:00+00:00,2648.842,2662.161,2648.49,2657.974,28571,159,0
2024-10-03 20:00:00+00:00,2658.009,2658.009,2654.319,2655.804,6956,159,0
2024-10-04 00:00:00+00:00,2655.8,2663.591,2655.444,2661.137,18865,159,0
2024-10-04 04:00:00+00:00,2661.128,2667.864,2658.703,2661.08,22726,159,0
2024-10-04 08:00:00+00:00,2661.05,2662.567,2656.783,2661.342,21858,159,0
2024-10-04 12:00:00+00:00,2661.307,2670.167,2632.038,2653.201,102633,159,0
2024-10-04 16:00:00+00:00,2653.227,2653.859,2641.813,2651.624,34346,159,0
2024-10-04 20:00:00+00:00,2651.657,2653.995,2649.848,2653.488,3395,159,0
2024-10-06 20:00:00+00:00,2651.575,2652.397,2649.674,2650.12,6853,159,0
2024-10-07 00:00:00+00:00,2650.103,2651.928,2643.825,2647.421,23608,159,0
2024-10-07 04:00:00+00:00,2647.399,2652.832,2639.597,2651.974,25513,159,0
2024-10-07 08:00:00+00:00,2652.016,2659.677,2650.597,2656.913,28177,159,0
2024-10-07 12:00:00+00:00,2656.949,2659.206,2637.728,2645.728,62818,159,0
2024-10-07 16:00:00+00:00,2645.687,2648.744,2639.686,2643.26,23809,159,0
2024-10-07 20:00:00+00:00,2643.224,2649.22,2641.768,2642.944,10095,159,0
2024-10-08 00:00:00+00:00,2642.962,2648.317,2633.726,2642.99,45166,159,0
2024-10-08 04:00:00+00:00,2642.952,2646.429,2631.1,2633.951,34074,159,0
2024-10-08 08:00:00+00:00,2633.977,2651.936,2628.487,2650.745,34365,159,0
2024-10-08 12:00:00+00:00,2650.739,2652.982,2604.686,2612.939,84471,159,0
2024-10-08 16:00:00+00:00,2613.016,2623.574,2605.443,2622.921,34697,159,0
2024-10-08 20:00:00+00:00,2622.963,2623.813,2618.811,2621.868,9302,159,0
2024-10-09 00:00:00+00:00,2621.868,2624.263,2614.848,2617.072,29288,159,0
2024-10-09 04:00:00+00:00,2617.035,2624.321,2609.139,2611.628,29956,159,0
2024-10-09 08:00:00+00:00,2611.669,2622.45,2610.405,2619.022,26558,159,0
2024-10-09 12:00:00+00:00,2619.061,2622.458,2605.189,2614.845,56805,159,0
2024-10-09 16:00:00+00:00,2614.861,2615.888,2605.116,2609.087,25540,159,0
2024-10-09 20:00:00+00:00,2609.15,2609.477,2606.881,2608.476,7186,159,0
2024-10-10 00:00:00+00:00,2608.438,2616.9,2605.904,2611.762,27971,159,0
2024-10-10 04:00:00+00:00,2611.724,2617.066,2610.202,2616.657,24417,159,0
2024-10-10 08:00:00+00:00,2616.695,2618.912,2611.306,2612.98,23239,159,0
2024-10-10 12:00:00+00:00,2613.013,2629.794,2602.164,2623.615,81048,159,0
2024-10-10 16:00:00+00:00,2623.619,2631.359,2616.442,2629.16,31378,159,0
2024-10-10 20:00:00+00:00,2629.135,2636.032,2628.071,2633.149,10122,159,0
2024-10-11 00:00:00+00:00,2633.161,2646.04,2631.952,2645.483,29090,159,0
2024-10-11 04:00:00+00:00,2645.51,2647.204,2638.037,2645.355,23535,159,0
2024-10-11 08:00:00+00:00,2645.317,2646.198,2636.153,2644.635,22439,159,0
2024-10-11 12:00:00+00:00,2644.599,2659.318,2640.61,2658.776,51292,159,0
2024-10-11 16:00:00+00:00,2658.784,2661.462,2655.24,2656.122,22504,159,0
2024-10-11 20:00:00+00:00,2656.16,2657.207,2654.728,2656.836,2817,160,0
2024-10-13 20:00:00+00:00,2650.086,2652.472,2646.866,2648.091,9828,159,0
2024-10-14 00:00:00+00:00,2648.131,2657.455,2643.075,2655.553,30702,159,0
2024-10-14 04:00:00+00:00,2655.556,2666.867,2655.194,2660.395,26009,159,0
2024-10-14 08:00:00+00:00,2660.396,2662.995,2650.987,2652.184,24470,159,0
2024-10-14 12:00:00+00:00,2652.174,2661.162,2643.94,2646.733,48477,159,0
2024-10-14 16:00:00+00:00,2646.795,2652.575,2645.745,2652.395,18367,159,0
2024-10-14 20:00:00+00:00,2652.437,2653.329,2646.075,2649.351,8187,159,0
2024-10-15 00:00:00+00:00,2649.419,2652.769,2644.449,2645.705,24250,159,0
2024-10-15 04:00:00+00:00,2645.743,2653.947,2637.975,2650.758,30796,159,0
2024-10-15 08:00:00+00:00,2650.74,2656.771,2645.596,2647.749,27066,159,0
2024-10-15 12:00:00+00:00,2647.726,2665.158,2646.001,2664.637,59522,159,0
2024-10-15 16:00:00+00:00,2664.673,2668.93,2658.971,2661.602,19467,159,0
